ID;EMPRESA;CATEGORIA;DETALHE;IMPACTO;ACAO_RECOMENDADA
"0f630547";"CONSTRUTORA ELOS ENGENHARIA LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"00279b18";"VRM SAUDE AMBIENTAL LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"4262e8ae";"EOS EQUIPAMENTOS IMOBILIARIOS SPE-LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"4811b364";"PENHA PAPEIS";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"4072e8e1";"DPL CONSTRUÇÕES LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"399a6a70";"MM VERONZE SERVICOS TERCEIRIZADOS LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"a3c43b68";"FERTIMAXI INDUSTRIA, COMERCIO E SERVIÇOS DE FERTILIZANTES LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"f1a45643";"OTICA DA GENTE LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"04412f92";"HORTIFRUTI UNIÃO LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"a87b6583";"CONDOMINIO YACHT PRIVILEGE RESIDENCE";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"fa1433ab";"EXPRESSO BRASILEIRO TRANSPORTE LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"2fb8457c";"MAITY BIOENERGIA LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"0ac91036";"ELITE ENGENHARIA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"7f8261d0";"CLASA- CASA LIONS DE ADOLECENTES DE SANTO ANDRE";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"8b572bbc";"BRISA IND DE TECIDOS TECN SA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"cd76b11c";"BRITOS INDUSTRIA DE PORTAS DE METAL";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"58f7dbaa";"TOTAL FLEX INDUSTRIA DE EMBALAGENS LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"f40d84bd";"JSP SERVIÇOS E TERCEIRIZAÇÃO DE MÃO DE OBRA LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"a8e19a50";"GP7";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"a87c9519";"O SABOR DA BAHIA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"60c086d0";"ENSADA INDUSTRIA NAVAL S.A EM RECUPERACAO JUDICIAL";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"a43dd239";"SINDICATO DAS EMPRESAS DE SEGURANÇA PRIVADA DO ESTADO DE PERNAMBUCO";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"4ae40569";"CONSORCIO EXPRESSO MOBILIDADE SALVADOR";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"74f1cbcb";"VITORIA CAMINHOES LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"6cfd4799";"AMBIPAR ENVIRONMENTAL SOLUTIONS";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"a47cccfe";"ETEC INDUSTRIA, COMERCIO E SERVIÇÕES DE ESQUADRIAS E VIDROS LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"bf84133a";"CENTRO EDUCACIONAL E DESPORTIVO ELO LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"7d3fa5a8";"CDA- CENTRAL DE DISTRIBUIÇÃO AZEVEDO LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"664e78af";"RETAIL DESIGN LAB LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
"7f8e6403";"DZSET TRANSPORTE E LOGISTICA LTDA";"Coparticipação sem Política";"Fator Moderador ""Mensalidade + Coparticipação"", porém Política_Coparticipacao está vazia";"Não aplicável política com coparticipação específica; deve permanecer não associada sem inferir padrão";"Decisão comercial: aguardar definição da operadora ou manter em branco"
